endpoint,score,model,iteration,time,cindex,n_epic,eligable,n,freq,phecode_string,phecode_category
phecode_328-1,ASCVD+Retina,RetinaUKB,5,10,0.802510679103827,116,61210,301,0.00491749714099,Alzheimer's disease,Neuro
phecode_328-9,Age+Sex,RetinaUKB,5,10,0.8234915513842043,188,61210,392,0.0064041823231498,Dementia NOS,Neuro
phecode_328-9,Retina,RetinaUKB,5,10,0.7795918810730367,188,61210,392,0.0064041823231498,Dementia NOS,Neuro
phecode_328-9,Age+Sex+Retina,RetinaUKB,5,10,0.8260008798944127,188,61210,392,0.0064041823231498,Dementia NOS,Neuro
phecode_328-9,SCORE2,RetinaUKB,5,10,0.82029786055303,188,61210,392,0.0064041823231498,Dementia NOS,Neuro
phecode_328-9,SCORE2+Retina,RetinaUKB,5,10,0.8218403914986991,188,61210,392,0.0064041823231498,Dementia NOS,Neuro
phecode_328-9,ASCVD,RetinaUKB,5,10,0.81829908806005,188,61210,392,0.0064041823231498,Dementia NOS,Neuro
phecode_328-9,ASCVD+Retina,RetinaUKB,5,10,0.8239532243785067,188,61210,392,0.0064041823231498,Dementia NOS,Neuro
phecode_329,Age+Sex,RetinaUKB,5,10,0.7752753362406654,335,61086,1510,0.0247192482729266,Symptoms and signs involving cognitive functions and awareness,Neuro
phecode_329,Retina,RetinaUKB,5,10,0.7206669818420393,335,61086,1510,0.0247192482729266,Symptoms and signs involving cognitive functions and awareness,Neuro
phecode_329,Age+Sex+Retina,RetinaUKB,5,10,0.7764831734943944,335,61086,1510,0.0247192482729266,Symptoms and signs involving cognitive functions and awareness,Neuro
phecode_329,SCORE2,RetinaUKB,5,10,0.7780244775485788,335,61086,1510,0.0247192482729266,Symptoms and signs involving cognitive functions and awareness,Neuro
phecode_329,SCORE2+Retina,RetinaUKB,5,10,0.7785623661308685,335,61086,1510,0.0247192482729266,Symptoms and signs involving cognitive functions and awareness,Neuro
phecode_329,ASCVD,RetinaUKB,5,10,0.7836819558883121,335,61086,1510,0.0247192482729266,Symptoms and signs involving cognitive functions and awareness,Neuro
phecode_329,ASCVD+Retina,RetinaUKB,5,10,0.7840099955618162,335,61086,1510,0.0247192482729266,Symptoms and signs involving cognitive functions and awareness,Neuro
phecode_329-9,Age+Sex,RetinaUKB,5,10,0.7958030939868876,175,61202,604,0.0098689585307669,Delirium,Neuro
phecode_329-9,Retina,RetinaUKB,5,10,0.7313085082332532,175,61202,604,0.0098689585307669,Delirium,Neuro
phecode_329-9,Age+Sex+Retina,RetinaUKB,5,10,0.7962287132687099,175,61202,604,0.0098689585307669,Delirium,Neuro
phecode_329-9,SCORE2,RetinaUKB,5,10,0.7990777095454062,175,61202,604,0.0098689585307669,Delirium,Neuro
phecode_329-9,SCORE2+Retina,RetinaUKB,5,10,0.8011146842112549,175,61202,604,0.0098689585307669,Delirium,Neuro
phecode_329-9,ASCVD,RetinaUKB,5,10,0.8056546232173588,175,61202,604,0.0098689585307669,Delirium,Neuro
phecode_329-9,ASCVD+Retina,RetinaUKB,5,10,0.8074493755276987,175,61202,604,0.0098689585307669,Delirium,Neuro
phecode_330,Age+Sex,RetinaUKB,5,10,0.653700779593269,140,60837,920,0.0151223761855449,"Epilepsy, recurrent seizures, convulsions",Neuro
phecode_330,Retina,RetinaUKB,5,10,0.6060803698109754,140,60837,920,0.0151223761855449,"Epilepsy, recurrent seizures, convulsions",Neuro
phecode_330,Age+Sex+Retina,RetinaUKB,5,10,0.6547401101499688,140,60837,920,0.0151223761855449,"Epilepsy, recurrent seizures, convulsions",Neuro
phecode_330,SCORE2,RetinaUKB,5,10,0.6207072787465483,140,60837,920,0.0151223761855449,"Epilepsy, recurrent seizures, convulsions",Neuro
phecode_330,SCORE2+Retina,RetinaUKB,5,10,0.6240560208705204,140,60837,920,0.0151223761855449,"Epilepsy, recurrent seizures, convulsions",Neuro
phecode_330,ASCVD,RetinaUKB,5,10,0.6142920347231757,140,60837,920,0.0151223761855449,"Epilepsy, recurrent seizures, convulsions",Neuro
phecode_330,ASCVD+Retina,RetinaUKB,5,10,0.6196698552183929,140,60837,920,0.0151223761855449,"Epilepsy, recurrent seizures, convulsions",Neuro
phecode_331,Age+Sex,RetinaUKB,5,10,0.5598137115259931,147,60469,1952,0.0322810034893912,Headache,Neuro
phecode_331,Retina,RetinaUKB,5,10,0.5507736919220539,147,60469,1952,0.0322810034893912,Headache,Neuro
phecode_331,Age+Sex+Retina,RetinaUKB,5,10,0.5537449139519806,147,60469,1952,0.0322810034893912,Headache,Neuro
phecode_331,SCORE2,RetinaUKB,5,10,0.5530352921956923,147,60469,1952,0.0322810034893912,Headache,Neuro
phecode_331,SCORE2+Retina,RetinaUKB,5,10,0.5579439347760607,147,60469,1952,0.0322810034893912,Headache,Neuro
phecode_331,ASCVD,RetinaUKB,5,10,0.5703546577223695,147,60469,1952,0.0322810034893912,Headache,Neuro
phecode_331,ASCVD+Retina,RetinaUKB,5,10,0.571567140939049,147,60469,1952,0.0322810034893912,Headache,Neuro
phecode_336,Age+Sex,RetinaUKB,5,10,0.47090574603586133,141,60078,1473,0.0245181264356336,Mononeuropathies,Neuro
phecode_336,Retina,RetinaUKB,5,10,0.5116297029757587,141,60078,1473,0.0245181264356336,Mononeuropathies,Neuro
phecode_336,Age+Sex+Retina,RetinaUKB,5,10,0.4737549060439151,141,60078,1473,0.0245181264356336,Mononeuropathies,Neuro
phecode_336,SCORE2,RetinaUKB,5,10,0.47679989408737244,141,60078,1473,0.0245181264356336,Mononeuropathies,Neuro
phecode_336,SCORE2+Retina,RetinaUKB,5,10,0.48317671687403296,141,60078,1473,0.0245181264356336,Mononeuropathies,Neuro
phecode_336,ASCVD,RetinaUKB,5,10,0.4744996042067172,141,60078,1473,0.0245181264356336,Mononeuropathies,Neuro
phecode_336,ASCVD+Retina,RetinaUKB,5,10,0.4799055612403913,141,60078,1473,0.0245181264356336,Mononeuropathies,Neuro
phecode_350,Age+Sex,RetinaUKB,5,10,0.8039907230481035,360,61098,1573,0.02574552358506,Other symptoms involving nervous system,Neuro
phecode_350,Retina,RetinaUKB,5,10,0.7527809330158594,360,61098,1573,0.02574552358506,Other symptoms involving nervous system,Neuro
phecode_350,Age+Sex+Retina,RetinaUKB,5,10,0.8072350069157668,360,61098,1573,0.02574552358506,Other symptoms involving nervous system,Neuro
phecode_350,SCORE2,RetinaUKB,5,10,0.8040867600322772,360,61098,1573,0.02574552358506,Other symptoms involving nervous system,Neuro
phecode_350,SCORE2+Retina,RetinaUKB,5,10,0.8080662235718914,360,61098,1573,0.02574552358506,Other symptoms involving nervous system,Neuro
phecode_350,ASCVD,RetinaUKB,5,10,0.8053230982193418,360,61098,1573,0.02574552358506,Other symptoms involving nervous system,Neuro
phecode_350,ASCVD+Retina,RetinaUKB,5,10,0.8085784208208182,360,61098,1573,0.02574552358506,Other symptoms involving nervous system,Neuro
phecode_361,Age+Sex,RetinaUKB,5,10,0.6445453875177514,127,61009,490,0.0080316018948024,Disorders of eyelid function,Eye
phecode_361,Retina,RetinaUKB,5,10,0.5584121661692532,127,61009,490,0.0080316018948024,Disorders of eyelid function,Eye
phecode_361,Age+Sex+Retina,RetinaUKB,5,10,0.6447537562470548,127,61009,490,0.0080316018948024,Disorders of eyelid function,Eye
phecode_361,SCORE2,RetinaUKB,5,10,0.6389290488448358,127,61009,490,0.0080316018948024,Disorders of eyelid function,Eye
phecode_361,SCORE2+Retina,RetinaUKB,5,10,0.6341301567253412,127,61009,490,0.0080316018948024,Disorders of eyelid function,Eye
phecode_361,ASCVD,RetinaUKB,5,10,0.6348482274232482,127,61009,490,0.0080316018948024,Disorders of eyelid function,Eye
phecode_361,ASCVD+Retina,RetinaUKB,5,10,0.6303923422889144,127,61009,490,0.0080316018948024,Disorders of eyelid function,Eye
phecode_371,Age+Sex,RetinaUKB,5,10,0.7123331543036742,1209,60239,5752,0.095486312853799,Cataract,Eye
phecode_371,Retina,RetinaUKB,5,10,0.7557028903343876,1209,60239,5752,0.095486312853799,Cataract,Eye
phecode_371,Age+Sex+Retina,RetinaUKB,5,10,0.7582964333313441,1209,60239,5752,0.095486312853799,Cataract,Eye
phecode_371,SCORE2,RetinaUKB,5,10,0.7096847088778819,1209,60239,5752,0.095486312853799,Cataract,Eye
phecode_371,SCORE2+Retina,RetinaUKB,5,10,0.7581309303574626,1209,60239,5752,0.095486312853799,Cataract,Eye
phecode_371,ASCVD,RetinaUKB,5,10,0.7096576555071512,1209,60239,5752,0.095486312853799,Cataract,Eye
phecode_371,ASCVD+Retina,RetinaUKB,5,10,0.7576543136201787,1209,60239,5752,0.095486312853799,Cataract,Eye
phecode_374,Age+Sex,RetinaUKB,5,10,0.6801642500122296,339,60796,1978,0.0325350351996841,Disorders of the retina,Eye
phecode_374,Retina,RetinaUKB,5,10,0.7037226741559455,339,60796,1978,0.0325350351996841,Disorders of the retina,Eye
phecode_374,Age+Sex+Retina,RetinaUKB,5,10,0.7069555909173311,339,60796,1978,0.0325350351996841,Disorders of the retina,Eye
phecode_374,SCORE2,RetinaUKB,5,10,0.687119265421459,339,60796,1978,0.0325350351996841,Disorders of the retina,Eye
phecode_374,SCORE2+Retina,RetinaUKB,5,10,0.7149263781260881,339,60796,1978,0.0325350351996841,Disorders of the retina,Eye
phecode_374,ASCVD,RetinaUKB,5,10,0.6942987289903574,339,60796,1978,0.0325350351996841,Disorders of the retina,Eye
phecode_374,ASCVD+Retina,RetinaUKB,5,10,0.72084547895223,339,60796,1978,0.0325350351996841,Disorders of the retina,Eye
phecode_375,Age+Sex,RetinaUKB,5,10,0.6333233057919354,565,61029,1455,0.0238411247112028,Abnormal intraocular pressure,Eye
phecode_375,Retina,RetinaUKB,5,10,0.6778414686914058,565,61029,1455,0.0238411247112028,Abnormal intraocular pressure,Eye
phecode_375,Age+Sex+Retina,RetinaUKB,5,10,0.6748175468238107,565,61029,1455,0.0238411247112028,Abnormal intraocular pressure,Eye
phecode_375,SCORE2,RetinaUKB,5,10,0.6263276533492674,565,61029,1455,0.0238411247112028,Abnormal intraocular pressure,Eye
phecode_375,SCORE2+Retina,RetinaUKB,5,10,0.6715059856180331,565,61029,1455,0.0238411247112028,Abnormal intraocular pressure,Eye
phecode_375,ASCVD,RetinaUKB,5,10,0.6255883625574352,565,61029,1455,0.0238411247112028,Abnormal intraocular pressure,Eye
phecode_375,ASCVD+Retina,RetinaUKB,5,10,0.6700925143716646,565,61029,1455,0.0238411247112028,Abnormal intraocular pressure,Eye
phecode_396,Age+Sex,RetinaUKB,5,10,0.6403285171464986,204,61056,1285,0.021046252620545,Hearing impairment,Hearing
phecode_396,Retina,RetinaUKB,5,10,0.5979794249957318,204,61056,1285,0.021046252620545,Hearing impairment,Hearing
phecode_396,Age+Sex+Retina,RetinaUKB,5,10,0.6389249540417457,204,61056,1285,0.021046252620545,Hearing impairment,Hearing
phecode_396,SCORE2,RetinaUKB,5,10,0.6423891939537598,204,61056,1285,0.021046252620545,Hearing impairment,Hearing
phecode_396,SCORE2+Retina,RetinaUKB,5,10,0.6436299675612148,204,61056,1285,0.021046252620545,Hearing impairment,Hearing
phecode_396,ASCVD,RetinaUKB,5,10,0.6411901103395153,204,61056,1285,0.021046252620545,Hearing impairment,Hearing
phecode_396,ASCVD+Retina,RetinaUKB,5,10,0.638581507907202,204,61056,1285,0.021046252620545,Hearing impairment,Hearing
phecode_400,Age+Sex,RetinaUKB,5,10,0.6722794360612403,128,61108,1038,0.0169863193035281,Rheumatic fever and chronic rheumatic heart diseases,Cardio
phecode_400,Retina,RetinaUKB,5,10,0.6620681426001396,128,61108,1038,0.0169863193035281,Rheumatic fever and chronic rheumatic heart diseases,Cardio
phecode_400,Age+Sex+Retina,RetinaUKB,5,10,0.675104943030926,128,61108,1038,0.0169863193035281,Rheumatic fever and chronic rheumatic heart diseases,Cardio
phecode_400,SCORE2,RetinaUKB,5,10,0.660706636805326,128,61108,1038,0.0169863193035281,Rheumatic fever and chronic rheumatic heart diseases,Cardio
phecode_400,SCORE2+Retina,RetinaUKB,5,10,0.6708184944499517,128,61108,1038,0.0169863193035281,Rheumatic fever and chronic rheumatic heart diseases,Cardio
phecode_400,ASCVD,RetinaUKB,5,10,0.6587576948024134,128,61108,1038,0.0169863193035281,Rheumatic fever and chronic rheumatic heart diseases,Cardio
phecode_400,ASCVD+Retina,RetinaUKB,5,10,0.6694631077823059,128,61108,1038,0.0169863193035281,Rheumatic fever and chronic rheumatic heart diseases,Cardio
phecode_400-2,Age+Sex,RetinaUKB,5,10,0.6374879699861349,128,61110,1033,0.0169039437080674,Chronic rheumatic heart diseases,Cardio
phecode_400-2,Retina,RetinaUKB,5,10,0.6557833781910122,128,61110,1033,0.0169039437080674,Chronic rheumatic heart diseases,Cardio
phecode_400-2,Age+Sex+Retina,RetinaUKB,5,10,0.6524883777832151,128,61110,1033,0.0169039437080674,Chronic rheumatic heart diseases,Cardio
phecode_400-2,SCORE2,RetinaUKB,5,10,0.6407014109778975,128,61110,1033,0.0169039437080674,Chronic rheumatic heart diseases,Cardio
phecode_400-2,SCORE2+Retina,RetinaUKB,5,10,0.6593458934834027,128,61110,1033,0.0169039437080674,Chronic rheumatic heart diseases,Cardio
phecode_400-2,ASCVD,RetinaUKB,5,10,0.637471658102928,128,61110,1033,0.0169039437080674,Chronic rheumatic heart diseases,Cardio
phecode_400-2,ASCVD+Retina,RetinaUKB,5,10,0.6562107495310334,128,61110,1033,0.0169039437080674,Chronic rheumatic heart diseases,Cardio
phecode_401,Age+Sex,RetinaUKB,5,10,0.6444927928896924,2637,56016,16709,0.2982897743501856,Hypertension,Cardio
phecode_401,Retina,RetinaUKB,5,10,0.6294059903360596,2637,56016,16709,0.2982897743501856,Hypertension,Cardio
phecode_401,Age+Sex+Retina,RetinaUKB,5,10,0.649210124672729,2637,56016,16709,0.2982897743501856,Hypertension,Cardio
phecode_401,SCORE2,RetinaUKB,5,10,0.683675456069099,2637,56016,16709,0.2982897743501856,Hypertension,Cardio
phecode_401,SCORE2+Retina,RetinaUKB,5,10,0.6862838214090727,2637,56016,16709,0.2982897743501856,Hypertension,Cardio
phecode_401,ASCVD,RetinaUKB,5,10,0.6843556624183269,2637,56016,16709,0.2982897743501856,Hypertension,Cardio
phecode_401,ASCVD+Retina,RetinaUKB,5,10,0.6868227038610832,2637,56016,16709,0.2982897743501856,Hypertension,Cardio
phecode_401-1,Age+Sex,RetinaUKB,5,10,0.6388098166023964,2628,56066,16674,0.2973994934541433,Essential hypertension,Cardio
phecode_401-1,Retina,RetinaUKB,5,10,0.6214154996148589,2628,56066,16674,0.2973994934541433,Essential hypertension,Cardio
phecode_401-1,Age+Sex+Retina,RetinaUKB,5,10,0.6413435834851708,2628,56066,16674,0.2973994934541433,Essential hypertension,Cardio
phecode_401-1,SCORE2,RetinaUKB,5,10,0.676483073401998,2628,56066,16674,0.2973994934541433,Essential hypertension,Cardio
phecode_401-1,SCORE2+Retina,RetinaUKB,5,10,0.6781002124612825,2628,56066,16674,0.2973994934541433,Essential hypertension,Cardio
phecode_401-1,ASCVD,RetinaUKB,5,10,0.6771439632633818,2628,56066,16674,0.2973994934541433,Essential hypertension,Cardio
phecode_401-1,ASCVD+Retina,RetinaUKB,5,10,0.6785292439094477,2628,56066,16674,0.2973994934541433,Essential hypertension,Cardio
phecode_403,Age+Sex,RetinaUKB,5,10,0.6576703569834129,562,59754,2815,0.0471098169160223,Angina pectoris,Cardio
phecode_403,Retina,RetinaUKB,5,10,0.6238924757031492,562,59754,2815,0.0471098169160223,Angina pectoris,Cardio
phecode_403,Age+Sex+Retina,RetinaUKB,5,10,0.6630722208867063,562,59754,2815,0.0471098169160223,Angina pectoris,Cardio
phecode_403,SCORE2,RetinaUKB,5,10,0.6653280504138191,562,59754,2815,0.0471098169160223,Angina pectoris,Cardio
phecode_403,SCORE2+Retina,RetinaUKB,5,10,0.6705555221676569,562,59754,2815,0.0471098169160223,Angina pectoris,Cardio
phecode_403,ASCVD,RetinaUKB,5,10,0.6697839039802191,562,59754,2815,0.0471098169160223,Angina pectoris,Cardio
phecode_403,ASCVD+Retina,RetinaUKB,5,10,0.6738920464301659,562,59754,2815,0.0471098169160223,Angina pectoris,Cardio
phecode_404,Age+Sex,RetinaUKB,5,10,0.685842327425781,969,59252,5543,0.0935495848241409,Ischemic heart disease,Cardio
phecode_404,Retina,RetinaUKB,5,10,0.6322848112081574,969,59252,5543,0.0935495848241409,Ischemic heart disease,Cardio
phecode_404,Age+Sex+Retina,RetinaUKB,5,10,0.6862399468226106,969,59252,5543,0.0935495848241409,Ischemic heart disease,Cardio
phecode_404,SCORE2,RetinaUKB,5,10,0.6922076017293416,969,59252,5543,0.0935495848241409,Ischemic heart disease,Cardio
phecode_404,SCORE2+Retina,RetinaUKB,5,10,0.6912300366132784,969,59252,5543,0.0935495848241409,Ischemic heart disease,Cardio
phecode_404,ASCVD,RetinaUKB,5,10,0.6923663803717304,969,59252,5543,0.0935495848241409,Ischemic heart disease,Cardio
phecode_404,ASCVD+Retina,RetinaUKB,5,10,0.6918786069999852,969,59252,5543,0.0935495848241409,Ischemic heart disease,Cardio
phecode_404-1,Age+Sex,RetinaUKB,5,10,0.7094794172794805,227,60484,2489,0.0411513788770583,Myocardial infarction [Heart attack],Cardio
phecode_404-1,Retina,RetinaUKB,5,10,0.6304842732838092,227,60484,2489,0.0411513788770583,Myocardial infarction [Heart attack],Cardio
phecode_404-1,Age+Sex+Retina,RetinaUKB,5,10,0.7073942619519981,227,60484,2489,0.0411513788770583,Myocardial infarction [Heart attack],Cardio
phecode_404-1,SCORE2,RetinaUKB,5,10,0.7190765764999336,227,60484,2489,0.0411513788770583,Myocardial infarction [Heart attack],Cardio
phecode_404-1,SCORE2+Retina,RetinaUKB,5,10,0.7152159339556188,227,60484,2489,0.0411513788770583,Myocardial infarction [Heart attack],Cardio
phecode_404-1,ASCVD,RetinaUKB,5,10,0.720225070866356,227,60484,2489,0.0411513788770583,Myocardial infarction [Heart attack],Cardio
phecode_404-1,ASCVD+Retina,RetinaUKB,5,10,0.7160938940935062,227,60484,2489,0.0411513788770583,Myocardial infarction [Heart attack],Cardio
phecode_404-11,Age+Sex,RetinaUKB,5,10,0.7107192669414597,214,60615,1230,0.0202920069289779,Acute myocardial infarction,Cardio
phecode_404-11,Retina,RetinaUKB,5,10,0.643066410054621,214,60615,1230,0.0202920069289779,Acute myocardial infarction,Cardio
phecode_404-11,Age+Sex+Retina,RetinaUKB,5,10,0.7090303804767062,214,60615,1230,0.0202920069289779,Acute myocardial infarction,Cardio
phecode_404-11,SCORE2,RetinaUKB,5,10,0.708009646327305,214,60615,1230,0.0202920069289779,Acute myocardial infarction,Cardio
phecode_404-11,SCORE2+Retina,RetinaUKB,5,10,0.7036890578857558,214,60615,1230,0.0202920069289779,Acute myocardial infarction,Cardio
phecode_404-11,ASCVD,RetinaUKB,5,10,0.713115265040245,214,60615,1230,0.0202920069289779,Acute myocardial infarction,Cardio
phecode_404-11,ASCVD+Retina,RetinaUKB,5,10,0.7060889519164089,214,60615,1230,0.0202920069289779,Acute myocardial infarction,Cardio
phecode_413,Age+Sex,RetinaUKB,5,10,0.6992744845976069,268,60909,2098,0.0344448275295933,Heart valve disorders,Cardio
phecode_413,Retina,RetinaUKB,5,10,0.6745401208426094,268,60909,2098,0.0344448275295933,Heart valve disorders,Cardio
phecode_413,Age+Sex+Retina,RetinaUKB,5,10,0.7015466934498495,268,60909,2098,0.0344448275295933,Heart valve disorders,Cardio
phecode_413,SCORE2,RetinaUKB,5,10,0.6940103867352514,268,60909,2098,0.0344448275295933,Heart valve disorders,Cardio
phecode_413,SCORE2+Retina,RetinaUKB,5,10,0.6983602962889612,268,60909,2098,0.0344448275295933,Heart valve disorders,Cardio
phecode_413,ASCVD,RetinaUKB,5,10,0.691269590065231,268,60909,2098,0.0344448275295933,Heart valve disorders,Cardio
phecode_413,ASCVD+Retina,RetinaUKB,5,10,0.6956301091544377,268,60909,2098,0.0344448275295933,Heart valve disorders,Cardio
phecode_413-1,Age+Sex,RetinaUKB,5,10,0.572048833958835,101,61028,1260,0.0206462607327783,Mitral valve disorders,Cardio
phecode_413-1,Retina,RetinaUKB,5,10,0.5641414326638223,101,61028,1260,0.0206462607327783,Mitral valve disorders,Cardio
phecode_413-1,Age+Sex+Retina,RetinaUKB,5,10,0.5405027648398757,101,61028,1260,0.0206462607327783,Mitral valve disorders,Cardio
phecode_413-1,SCORE2,RetinaUKB,5,10,0.5467496322375847,101,61028,1260,0.0206462607327783,Mitral valve disorders,Cardio
phecode_413-1,SCORE2+Retina,RetinaUKB,5,10,0.55834280754514,101,61028,1260,0.0206462607327783,Mitral valve disorders,Cardio
phecode_413-1,ASCVD,RetinaUKB,5,10,0.5420960623953253,101,61028,1260,0.0206462607327783,Mitral valve disorders,Cardio
phecode_413-1,ASCVD+Retina,RetinaUKB,5,10,0.5524056348129404,101,61028,1260,0.0206462607327783,Mitral valve disorders,Cardio
phecode_413-2,Age+Sex,RetinaUKB,5,10,0.7100428119197271,172,61079,1019,0.0166833117765516,Aortic valve disorders,Cardio
phecode_413-2,Retina,RetinaUKB,5,10,0.7020696049857897,172,61079,1019,0.0166833117765516,Aortic valve disorders,Cardio
phecode_413-2,Age+Sex+Retina,RetinaUKB,5,10,0.7202254326466846,172,61079,1019,0.0166833117765516,Aortic valve disorders,Cardio
phecode_413-2,SCORE2,RetinaUKB,5,10,0.6978318768909806,172,61079,1019,0.0166833117765516,Aortic valve disorders,Cardio
phecode_413-2,SCORE2+Retina,RetinaUKB,5,10,0.7077295677517343,172,61079,1019,0.0166833117765516,Aortic valve disorders,Cardio
phecode_413-2,ASCVD,RetinaUKB,5,10,0.6928431895725328,172,61079,1019,0.0166833117765516,Aortic valve disorders,Cardio
phecode_413-2,ASCVD+Retina,RetinaUKB,5,10,0.7030354689390226,172,61079,1019,0.0166833117765516,Aortic valve disorders,Cardio
phecode_416,Age+Sex,RetinaUKB,5,10,0.7167442766013491,1174,59976,5709,0.095188075230092,Cardiac arrhythmia and conduction disorders,Cardio
phecode_416,Retina,RetinaUKB,5,10,0.6871656149432528,1174,59976,5709,0.095188075230092,Cardiac arrhythmia and conduction disorders,Cardio
phecode_416,Age+Sex+Retina,RetinaUKB,5,10,0.7205817881970292,1174,59976,5709,0.095188075230092,Cardiac arrhythmia and conduction disorders,Cardio
phecode_416,SCORE2,RetinaUKB,5,10,0.7187415967108353,1174,59976,5709,0.095188075230092,Cardiac arrhythmia and conduction disorders,Cardio
phecode_416,SCORE2+Retina,RetinaUKB,5,10,0.7226180468866314,1174,59976,5709,0.095188075230092,Cardiac arrhythmia and conduction disorders,Cardio
phecode_416,ASCVD,RetinaUKB,5,10,0.7183196857427534,1174,59976,5709,0.095188075230092,Cardiac arrhythmia and conduction disorders,Cardio
phecode_416,ASCVD+Retina,RetinaUKB,5,10,0.7217394092788345,1174,59976,5709,0.095188075230092,Cardiac arrhythmia and conduction disorders,Cardio
phecode_416-2,Age+Sex,RetinaUKB,5,10,0.7033433671990346,896,60396,3969,0.0657162726008344,Atrial fibrillation and flutter,Cardio
phecode_416-2,Retina,RetinaUKB,5,10,0.6603379154278831,896,60396,3969,0.0657162726008344,Atrial fibrillation and flutter,Cardio
phecode_416-2,Age+Sex+Retina,RetinaUKB,5,10,0.7036863501223615,896,60396,3969,0.0657162726008344,Atrial fibrillation and flutter,Cardio
phecode_416-2,SCORE2,RetinaUKB,5,10,0.7060071731465438,896,60396,3969,0.0657162726008344,Atrial fibrillation and flutter,Cardio
phecode_416-2,SCORE2+Retina,RetinaUKB,5,10,0.7053796351852726,896,60396,3969,0.0657162726008344,Atrial fibrillation and flutter,Cardio
phecode_416-2,ASCVD,RetinaUKB,5,10,0.7051813174589263,896,60396,3969,0.0657162726008344,Atrial fibrillation and flutter,Cardio
phecode_416-2,ASCVD+Retina,RetinaUKB,5,10,0.7055324465778113,896,60396,3969,0.0657162726008344,Atrial fibrillation and flutter,Cardio
phecode_416-4,Age+Sex,RetinaUKB,5,10,0.7412960838931673,275,60991,1763,0.0289059041497925,Heart block,Cardio
phecode_416-4,Retina,RetinaUKB,5,10,0.709814845158119,275,60991,1763,0.0289059041497925,Heart block,Cardio
phecode_416-4,Age+Sex+Retina,RetinaUKB,5,10,0.7456054399475668,275,60991,1763,0.0289059041497925,Heart block,Cardio
phecode_416-4,SCORE2,RetinaUKB,5,10,0.7487252171063412,275,60991,1763,0.0289059041497925,Heart block,Cardio
phecode_416-4,SCORE2+Retina,RetinaUKB,5,10,0.7535064722267737,275,60991,1763,0.0289059041497925,Heart block,Cardio
phecode_416-4,ASCVD,RetinaUKB,5,10,0.7481058495821726,275,60991,1763,0.0289059041497925,Heart block,Cardio
phecode_416-4,ASCVD+Retina,RetinaUKB,5,10,0.7526282156316566,275,60991,1763,0.0289059041497925,Heart block,Cardio
phecode_417,Age+Sex,RetinaUKB,5,10,0.6586171080940723,176,60715,2131,0.035098410606934,Abnormalities of heart beat,Cardio
phecode_417,Retina,RetinaUKB,5,10,0.6559031767133259,176,60715,2131,0.035098410606934,Abnormalities of heart beat,Cardio
phecode_417,Age+Sex+Retina,RetinaUKB,5,10,0.6685454651179111,176,60715,2131,0.035098410606934,Abnormalities of heart beat,Cardio
phecode_417,SCORE2,RetinaUKB,5,10,0.6524222865197715,176,60715,2131,0.035098410606934,Abnormalities of heart beat,Cardio
phecode_417,SCORE2+Retina,RetinaUKB,5,10,0.6585719928697895,176,60715,2131,0.035098410606934,Abnormalities of heart beat,Cardio
phecode_417,ASCVD,RetinaUKB,5,10,0.6511089322128717,176,60715,2131,0.035098410606934,Abnormalities of heart beat,Cardio
phecode_417,ASCVD+Retina,RetinaUKB,5,10,0.6635627392360088,176,60715,2131,0.035098410606934,Abnormalities of heart beat,Cardio
phecode_424,Age+Sex,RetinaUKB,5,10,0.7728901517135425,430,60962,1694,0.0277878022374594,Heart failure,Cardio
phecode_424,Retina,RetinaUKB,5,10,0.716995975837567,430,60962,1694,0.0277878022374594,Heart failure,Cardio
phecode_424,Age+Sex+Retina,RetinaUKB,5,10,0.7746207161437875,430,60962,1694,0.0277878022374594,Heart failure,Cardio
phecode_424,SCORE2,RetinaUKB,5,10,0.7865077078859617,430,60962,1694,0.0277878022374594,Heart failure,Cardio
phecode_424,SCORE2+Retina,RetinaUKB,5,10,0.7863658583424991,430,60962,1694,0.0277878022374594,Heart failure,Cardio
phecode_424,ASCVD,RetinaUKB,5,10,0.7865044344349588,430,60962,1694,0.0277878022374594,Heart failure,Cardio
phecode_424,ASCVD+Retina,RetinaUKB,5,10,0.7854951203757049,430,60962,1694,0.0277878022374594,Heart failure,Cardio
phecode_426,Age+Sex,RetinaUKB,5,10,0.6866262269769494,193,61164,853,0.0139461120920803,Other heart disorders in diseases NEC,Cardio
phecode_426,Retina,RetinaUKB,5,10,0.6311481195544282,193,61164,853,0.0139461120920803,Other heart disorders in diseases NEC,Cardio
phecode_426,Age+Sex+Retina,RetinaUKB,5,10,0.6857924341016874,193,61164,853,0.0139461120920803,Other heart disorders in diseases NEC,Cardio
phecode_426,SCORE2,RetinaUKB,5,10,0.6670629756258961,193,61164,853,0.0139461120920803,Other heart disorders in diseases NEC,Cardio
phecode_426,SCORE2+Retina,RetinaUKB,5,10,0.670665049079078,193,61164,853,0.0139461120920803,Other heart disorders in diseases NEC,Cardio
phecode_426,ASCVD,RetinaUKB,5,10,0.6785882871953237,193,61164,853,0.0139461120920803,Other heart disorders in diseases NEC,Cardio
phecode_426,ASCVD+Retina,RetinaUKB,5,10,0.6804521892577479,193,61164,853,0.0139461120920803,Other heart disorders in diseases NEC,Cardio
